2025-04-20 12:51:04,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.18,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:05,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.18,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:06,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.18,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:07,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:08,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,amf,nothing,uc1
2025-04-20 12:51:08,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,amf,registration,uc1
2025-04-20 12:51:08,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,amf,remove,uc1
2025-04-20 12:51:09,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,2.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:10,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:11,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:12,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.182,1048576.0,21.2,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:13,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:14,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:15,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:16,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:17,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:18,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:19,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:20,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.184,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:21,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.186,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:22,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.186,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:23,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:24,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:25,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:26,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:27,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:28,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.188,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:29,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:30,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,amf,nothing,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,amf,number_of_sessions_or_ues,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,amf,registration,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,amf,remove,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,gmm,nothing,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,gmm,registration,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,smf,nothing,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,smf,registration,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,smf,remove,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,upf,nothing,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,upf,registration,uc1
2025-04-20 12:51:31,4.0,4.0,0.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,4.0,0.0,0.0,0.0,22.0,22.0,22.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51432652.8,349034170.816,1150977638.4,-1.0,0.0,0.0,0.0,upf,remove,uc1
2025-04-20 12:51:32,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,22.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1899999999999995,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:33,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:34,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:35,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:36,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:37,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:38,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,0,0,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,amf,nothing,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,amf,number_of_sessions_or_ues,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,amf,registration,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,amf,remove,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,gmm,nothing,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,gmm,registration,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,smf,nothing,uc1
2025-04-20 12:51:39,4.0,4.0,0.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,4.0,0.0,0.0,0.0,23.0,23.0,23.0,4.0,23.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.192,1048576.0,21.0,51410534.4,349034170.816,1150977638.4,-1.0,1.0,0.0,0.0,smf,registration,uc1
